,nickname,score,review,stay_date,label1
73,_A7601TU,50,평소 수영을 좋아하고 혼자 편하게 전세내서 수영하는 재미로 특급호텔을 간간히 이용합니다 서울 도심에서는 드문 야외풀이 구비된 동대문 노보텔이 7월 오픈되었다니 안 가볼수 없었죠 성수기답게 가족단위로 엄청나게들 찾아왔더군요 오후에는 루프탑수영장과 실내수영장 모두 아이들로 가득해서 제대로 된 수영은 불가능했으나 그나름대로 바캉스 분위기가 나서 좋았구요 특히 풀 바가 있는 루프탑은 사뭇 이국적인 풍경이 연출되고 벌써 입소문 났는지 외국인들도 제법 많았어요 내국인은 가족 연인 여성2인조 식으로 구성된 고객이 많이 보이더군요 다음날 오전 체크아웃 전에 실내수영장을 다시 찾았는데 역시 사람이 적으니 할만 하더군요 실내수영장 길이가 25미터가 안되서 모르는분은 본인 속도가 빨라진걸로 착각할 수도 있을거 같구요 무엇보다 수질관리를 잘 한다는것을 느꼈어요 전일 수많은 아이들로 오염되었을 물이 다음날 가니 계곡물처럼 맑아서 역시 특급 브랜드라 기본을 지키는구나하고 생각했죠 체온조절용 자쿠지가 실내수영장에 있고 라커룸안에 건식사우나도 있어 과도한 물놀이에 따른 저체온증상을 방지하도록 세심히 배려했다는것을 느꼈어요 한마디로 좀 물을 아는 사람이 만든 호텔인 거 같았습니다 객실 침구류 상태 훌륭합니다 새 호텔이 좋은것 중 하나가 새로운 침대인거 같아요 아무리 매트리스와 패드 관리를 잘한다 해도 몇년 지나면 쿠셔닝이 처음같을 수 없을 거잖아요 새로 오픈한 호텔이 잠자리는 분명히 나을거구요 여기 침구류 상태 최고였어요 4시간 채 안 잔 거 같은데 몸이 완전 개운하더라구요 호텔동과 레지던스동으로 구분한거도 좋았어요 하나의 호텔에서 투숙객 취향에 따라 전통 호텔룸과 레지던스룸을 선택할 수 있으니 말이에요 욕조가 없는게 좀 아쉬웠지만 그게 최근 신규 호텔들 대세인거 같기도 해요 늦잠자서 조식서비스 놓친게 아쉬운데 담번에는 꼭 먹어보려구요 부페 중식석식 품질 우수합니다 재료를 아끼지 않았다는 것을 느낄수 있어요 음식 가지수가 더 많았으면 하는 아쉬움은 있지만 키친이 여러군데 분리되어 있어 적게 느껴진 것일수도 있구요 체크인 체크아웃을 최상층에서 하게 한 것도 참신했고 동대문 일대 전망이 한 눈에 들어오는데 동대문 자체가 시력에 도움될 만한 경치는 별로 제공하지 못한다는 것이 함정 앞으로 차차 나아지겠죠  호캉스 고려 중이라면 후회없는 선택될 겁니다,2018-07-01,
74,JunhoChoi,40,동대문 주변에 쇼핑하기 좋은 최적의 위치에 있습니다 청계천까지도 가까워 산책 하기 좋습니다 루프탑 바와 수영장이 있어 아주 매력 적이이며 전망도 아주 좋습니다 호텔 객실은 조금 작은 편이지만 가구 배치 및 공간 활용이 아주 효율적이여서 불편함을 모를 정도 입니다 방문 추천 드립니다,2018-07-01,
75,주연 김,40,현대시티아울렛이며 동대문 쇼핑몰들이 도보 10분 내외라 쇼핑하기엔 최적의 위치입니다 21층의 루프탑 바도 있어 밤의 도심 야경을 보며 칵테일 한잔 하며 즐기는 호캉스로추천합니다 라운지는 음식종류도 별로없고 순식간에 동이나 비추천입니다,2018-07-01,
76,하늘 권,50,오픈 첫주에 갔는대 새집냄새 이런거 없구요 객실이 너무 깨끗했어요 침대도 푹신해서 완전 꿀잠잤습니다 너무 만족해서 8월에 또 놀러갈려구용,2018-07-01,
77,RUBY K,30,화장실에 수건은 먼지가 장난아니에요 건조기 돌리고싶었어요 가운도 마찬가지고요 샤워타월이나 스펀지도 없었어요 화장실에 콘센트는 세면대 아래 수건놓는곳에 있어요 찾기힘드러요 새건물이다보니 사방에서 새거냄새가 진동해서 룸에는 공기청정기를 미리 요청하는게 필수에요 룸에있는 냉장고에는 아무것도 안들어있어서 아쉬웠어요 애프터눈티타임 시간에 이그제큐티브 라운지에 올라갔는데 3시쯤 사람 별로 없고 조용해서 좋았어요 그치만 커피 티 몇종류 탄산음료와 쿠키 몇개가 전부 라운지 조식은 기본적으로 맛은 있었는데 빵이 전혀 댑혀있지 않아서 아쉬웠어요 토스트기가 있었지만 식빵만 구울 수 있었어요 오전 7시반 넘어서 루프탑 수영장에 갔는데 아무도 없을 줄 알았는데 사람들이 꽤 있었어요 8시되니까 선베드가 꽉 찼답니다 자리 없어서 실내로 내려가는 분들도 많았어요 직원들도 8시반 넘으니까 오더라구요 수영장 내에서 음식주문이 안되는 것이 제일 아쉬웠어요 마지막으로 엘리베이터 프로그래밍이 이상하게 되어있는것같더라구요 타기가 너무 힘들어요,2018-07-01,
78,spacecowboy1209,50,유아 동반 가족 방문 레지던스 1박을 했어요 유아들이 놀기 좋은 최신의 놀이방 및 넓은 식음료장이 좋았으면 도심이 한 눈에 보이는 고층 로비와 실내 수영장 및 루프탑 실외 수영장까지 재밌는 시설이 많아 좋았습니다 멀리 휴가 가지 않더라도 도심에서 즐기는 명소가 될 것 같습니다,2018-07-01,
79,Hye Jin H,50,어머니 모시고 호캉스 다녀왔는데 무엇보다 새거라서 넘넘 깨끗하고 시설이 좋아요 루프탑 수영장도 크고 좋아요 가격대비 이 수준이면 정말 좋은듯 밤에 동대문 야시장 구경하기도 좋아요,2018-07-01,
80,Yun,50,오픈한지 얼마안되서 그런지 시설들이 깨끗하고 좋았어요 루프탑 수영장은 낮에 서울시내를 수영하면서 볼수있는 멋진 곳이었고 객실에선 남산타워의 야경을 볼 수 있어서 좋았어요,2018-07-01,
81,사슴이맘,50,이제 돌지난 아이를 데리고 멀리가기 어려워 호캉스를 준비하다 새로 생겼고 루프탑 수영장에 끌려 선택 직원분들도 친절하고 룸 컨디션도 새거라 그런지 깨끗하고 좋았음 레지던스 룸이었는데 아기 밥챙겨주기에 최적이었음 루프탑 수영장도 놀기에 너무 좋고 놀다가 아이를 안고 놀기 힘들어 바로 아래 실내수영장 얕은 풀에서 앉아 있었는데 물도 따뜻하고 아주 굿굿  아이가 늦게 기상해서 조식을 못먹었는데 담에 간다면 꼭 조식을 먹으리 재방문 의사 10000,2018-07-01,
82,KevinYejun,40,아코르 세일할때 미리 예약하고 왔어요체크인하는곳이 20층이여서 동선이 좀 복잡하네요극성수기여서 체크인하는데도 30분은 걸린거 같구요 그래도 새 호텔이라서 정말 깨끗하기는 해요,2018-07-01,
83,herb_zi,10,Good is just new interior facility  Very worst service  시설은 새 건물이라 좋습니다  우선 풀 부킹이라는 이유로 체크인하는데 1시간 걸렸습니다  방으로 올라가는데 사용하는 엘레베이터 딱 2대 무언가 프라이빗한 손님은 오시지 읺는게 좋겠습니다 모든 손님과 만나야 할정도로  엘레베이터 너무 안옵니다  객실  방에 들어갔는데  세팅도 안되어 있는 어메니티 어메니티 가져다 달라고 두번 전화   방 타입이 레지던스라 장봐왔는데 저녁 9시 반쯤 주차가 만차라고  건물에 주차가 안되서  짐을 1층에 맡기고 굿모닝시티에 주차  그나마 우린 아이가 없으니 다행인데 아이라도 있었다면 최악 중 최악   주차하고 10분정도 걸어서 호텔에 와보니  맡겨둔 장본 물건이 어디로 사라졌는지  물건이 없어져 기다리다 방으로 가져다 달라고 했는데 전화 두번 해서 옴   2박 머무는데 메이크룸 해주시는분  불평도 들음   수영장 식당  그어떤 무엇도  제대로 운영이 안되서  다들 우왕좌왕  대체 직원교육들은 하시는 건지  비용은 다 내고  받은 서비스는  방도 생각보다 너무 좁네요 2성급만도 못한 서비스  다신 방문 안할꺼 같습니다,2018-07-01,
84,Yunjung L,50,서울 출장으로 다른 호텔에 묵다가 노보텔 동대문 소문 듣고 마지막 날은 새 호텔에서 묵어볼려고 체크인했습니다 루프탑 수영장은 독특하고 멋진 풍광을 제공하고 바로 아래 실내 수영장도 2면이 전면 유리라 여기서도 바깥 경치를 조망해볼 수 있었습니다 특히 루프탑 바닥과 실내수영장 천정이 투명창으로 연결 되어있는 부분이 있는데 개인적으로 참 신기했고 설계와 시공이 꽤나 어렵지않았을까하는 생각도 들더군요 레지던스 룸에서 묵었는데 아늑하고 침구 느낌도 좋고 프론트 데스크가 1층이 아니라 20층이어서 기다리다 당황했던거 루프탑 수영장 입장시 여러번 방호수 확인을 했던거 정도가 익숙하지 않아 약간 불편했습니다 직업상 전세계 여러 호텔을 다녀봤었고 그 중에서 저의 베스트 호텔 중 하나였습니다,2018-07-01,
85,빵긔신,20,오픈 초기라 체계가 잡혀있지 않음 새집냄새가 심하고 호텔 수용치를 넘어서는 투숙객을 예약받는듯함 체크인 줄은 끝이 보이지 않고 가족단위가 많아 정신없음 당분간 재방문 의사 없음,2018-07-01,
86,eun gu h,50,서울 시내에서 교통과 쇼핑이 모두 원활한 곳중애 가격도 착한 곳이라 생각합니다  강남과 시내 어디든지 쉽게 갈수 있는 자허철역이 도보로 5분이내에 있고 쇼핑몰도 바 앞에 여러 곳이 있습니다  투숙동안 시내 맛집에 걸어서 다녀 올수 있었습니다  사내에서 다시 묵게 된다면 이 곳을 선택할것 같습니다,2018-07-01,
87,gotwin73,40,4대문안에 수영장 2개조금 좁긴 했지만 가성비  가심비 충분한 호텔 20층에 있는 부페 레스토랑은 오픈특가 30 끈나도 다시 가보고 싶음,2018-07-01,
88,832eunk,50,기가지니로 룸서비스 주문하니 넘 편하네요 요즘같이 늘어지는 여름에딱 좋은기능 집에 기가지니 있는데 호텔에서 보니 또 색다르네요  새 호텔이라 깔끔하고 기분 좋아지는 호텔이네요,2018-07-01,
89,graymv,50,무조건 7월말에 쓰라는 휴가로 해외패키지며 급하게 이것저것 알아보다 비용대비호캉스로 결정 서울시내호텔 수십개를 비교하다 수영장이 두개 있다는 노보텔동대문으로 결정 정말 놀랐던 레지던스 객실 규모는 얼마전 다녀온 싱가폴 샹그릴라보다 훨씬크고 티비 두대에 쇼파 간이부엌렌지 식탁까지있어 아이와 함께한 나로서는 정말 대박 실용적 단점은 낮은층이여서 좀 아쉬웠고 체크인은 호텔동 20층인데 배정받은 방으로 갈때는 다시1층으로 내려와 옆동 엘베로 갈아타야 한다는 점 체크인하고 짐을뺄걸 그외에는 블로그정보와 달리 피크시즌은 수영장도 실내실외 모두 사용할수있어 그게 가장 최고였고 애들이 엄청 많았지만  키즈룸도 있었고저녁에 동대문도 걸어다녀왔고 전반적으로 이번 휴가는 만족 패키지 수시로 보고 저렴할때 겟해야지유후 아무튼 비행기값 아끼실분들에게 강추하고 꼭 전망좋은방으로 달라고하세요,2018-07-01,
90,chse1658,50,위치는 동대문역사문화공원역에서 내려 5분만 걸으면 나와서 위치접근성 다 좋았어요 여기는 특이하게 프론트로비가 1층이아닌 뷰가 예쁜 20층에 위치해있습니다 여기에 Food exchange뷔페도 같이있어요 뷔페가 가짓수가 아주많진않지민 전복해물등 식재료가좋곺질높은 뷔페예요 체크인때 대기가 길었는데 직원분이 기다리는 사람들위해 오렌지쥬스 나눠주신게 너무 인상깊었어요 가족끼리 루프탑수영장즐기러 오신분도 많았고 단점이라면 엘레베이터 기다리는 속도가 좀 걸렸어요 수영장도 루프탑실내로 구분되있어서 좋았고 밤에는 루프탑바 로 변신해서 칵테일 마셨어요남자친구랑 오고싶은곳 여자지배인님 비롯해서 직원분들 친절하도 좋으셨어요 방에도 기가지니 잘가지고 놀았습니당짱신기,2018-07-01,
91,horixpori,10,우선 오픈한지 얼마안되서 가서 그런지 굉장히 어수선했습니다 체크인 시작부터 엄청난 기다림과 체크인시스템이 잘못된것인지 이미 체크인한것으로 나온다는 황당한 이야기 암튼 우여곡절끝에 체크인했습니다 체크인후 해피아워를 즐기러 갔더니 라운지직원분이 체크인 왜 여기서 안하셨냐고 하하하 1층에서 프리미어 라운지 물아봤더니 직원분이 20층 눌러주셔서 그냥 그리로간것뿐 암튼 해피아워는 음식이 한번나오고 더이상 채워주지 않더군요 저희는 오픈시간에 맞춰가서 여러가지를 좀 먹었지만 늦게오신 분들은치즈만 드신듯 이거말고도 더 쓰고싶은 말이 많지만 그만 하렵니다,2018-07-01,
92,bravo9088,50,올해 여름이 너무 더워 휴가전에 아이의 성화로 수영장이 있는 호텔에서 하루 머물다가 오기로 하고 아이가 저녁에 동대문 의류쇼핑도 하고 싶다고 하여 동대문에 새로 문을 연 노보텔 동대문 호텔에서 1박 하였습니다 신축호텔이라 시설은 깔끔하고 현대적이었고 특히 직원들이 너무 친절하였습니다 다만 엘리베이터 고장으로 지하주차장에서 20층에 있는 로비층으로 제때 올라가지 못한 점은 불편하였습니다 가족4명이라 19층에 있는 레지던스룸으로 배정받았고 원룸이었지만 공간이 매우 넓어 3인용쇼파와 2인용 탁자가 별도로 있었습니다 화장실과 샤워실은 현대적이었고 청결하였습니다 물품도 넉넉하게 구비되어 있었습니다 특히 요즘 핫한 인공지능 디바이스에게 말을 하여 조명등과 tv등을 키고 끄는 것은 물론 음악도 대화로 선곡하여 듣는 재미에 아이들이 푹 빠졌습니다 아침조식은 맛있게 하였습니다 8시30분이 지나자 숙박객들이 줄을 서서 기다리더군요 호텔로 피서온 가족들이 워낙 많이 몰린 탓에 직원들이 정신없었을 텐데 그래도 웃으면서 응대하는 모습이 너무 좋았습니다 여기에 올라와 있는 후기들을 보니 여러가지 문제들을 언급하였던데 저는 이해하는 점이 여름 성수기에 오픈하여 운영 안정화가 이루어지기 전에 숙박객들이 정신없이 몰렸음에도 불구하고 직원들이 너무 친절하게 대한 것을 보면서 특급호텔 기본기를 확실히 장착하였기에 훌륭한 호텔로 발전하리라 생각합니다 자금도 호텔에서 바라본 아침 북악산과 북한산 전망이 그립군요,2018-07-01,
93,My name is Ham,20,그랜드 머큐어 앰배서더 용산 일단 다녀온 후기를 말하자면 아이들의 수영때문이라면 비추이다 화려하고 큰 로비 편리한 주차에 비해 수영장은 매우 비좁았고 두시간 이용 후 30분 수질 관리를 한다고 자쿠지에도 못 들어가게 내 쫒는데 수질 관리도 안될 뿐더라 너무 춥다 그리고 너무 좁고 물반 고기반 물이 뿌옇고 락스냄새 지린다 자크지도 온도가 춥다  사우나가 바로 있는데 패키지등에 포함 안되어 있거나 중학생 자녀가 없다면 못 들어간다  사우나 물은 완전 깨끗   일단 첫번째 도착해서 러기지를 맡기래서 맡겼고 한시간 반을 기다렸는데 줄이 점점 길어졌다  우리 체크인은 언제 되느냐 했더니 줄을 서야하는거였다고 체크인 시간이 덜 되었다고 말하지 않았냐고 내게 줄을 서야한다고 얘기를 해주던가 멀쩡하게 한시간 반 기다리고 체크인 하는데 룸 업그레이드를 해줬다고 했다   룸이 너무 좁아요  롯데 제주 갔다 와서 보니 이건 5성급도 다 나름이다  비추 게다가 더블로 줘서 아이용 엑스트라 베드값도 따로 나왔다 조식 1000명이 오전에 대기 중이고 조식 패키지 없다해서 일단 저녁이라도 맛있는 것 먹자 하고 석식때 갔는데 것두 대기줄이 결국 룸써비스 시켜 저녁 먹고 아침에도 결국 룸써비스  아 생각해보니 너무 열받는다 34만원 내고 사용할거면 그랜드 하얏트를 좀 더 내고 갔다  완전 짜증나 수영장 다녀와서 눈에 다래끼 얼굴에 뾰루지 세개  어제 피부 진정제 바르고 간신히 조금 들어갔다  이게 무슨 호텔 서비스야 나 호텔에 클레임 걸거야,2018-07-01,
